record_id,Age,Gender,Weight_kg,Height_m,BMI,BMI_Index,Body_Fat_Pct,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hrs,Calories_Burned,Workout_Type,Water_Intake_L,Workout_Frequency_wk,Experience_Level,Fitness_Goal,Activity_Level,Daily_Calories_Intake,Sleep_Hours,Stress_Level,is_duplicate_flag,source
18957,42,male,,1.773,,,52.4,175,125,68,0.59,805,cardio,2.78,2,1,weight loss,Light,2949,4.2,10,0,Kaggle_GymMembers
18958,35,Male,56.2,1.646,20.74,2,32.8,172,103,45,2.01,327,HIIT,1.44,,1,maintenance,lightly active,2760,4.2,9,0,Kaggle_GymMembers
18959,24,M,58.8,1.841,17.35,1,29.3,198,101,73,0.43,1111,yoga,2.61,7,1,Lose Weight,sedentary,934,6.6,3,0,Kaggle_FitnessMetrics
18960,78,MALE,70.9,1.662,25.67,3,41.1,186,159,44,0.7,890,Yoga,2.37,4,2,Weight Loss,Sedentary,4087,,1,0,Kaggle_BMIDataset
18961,51,male,97.6,1.787,30.56,4,15.3,190,172,41,1.43,898,,3.43,3,1,Maintenance,Active,2799,8.7,8,0,Kaggle_FitnessMetrics
18962,33,male,87.7,1.607,33.96,4,46.7,164,115,41,2.24,1485,Cardio,3.72,,3,Stay Fit,,1888,,3,0,Kaggle_BMIDataset
18963,52,Female,54.3,1.558,22.37,2,43.9,180,145,48,2.57,151,,2.54,2,3,Weight Loss,Light,2103,6.8,7,0,Kaggle_BMIDataset
18964,38,male,,1.626,,,42.1,190,148,85,1.5,494,Strength,2.41,7,2,Maintenance,sedentary,3268,7.6,4,0,Kaggle_GymMembers
18965,25,Male,75.2,1.764,24.17,2,,153,125,64,0.88,981,HIIT,1.14,2,,,,1994,7.8,3,0,Kaggle_FitnessMetrics
18966,61,F,43.6,1.674,15.56,0,52.7,154,101,54,2.56,188,cardio,3.06,7,,Build Muscle,Light,1103,6.2,8,0,Kaggle_BMIDataset
18967,33,female,63.8,1.624,24.19,2,26.8,179,150,45,2.07,1433,Strength,2.98,3,1,bulking,Sedentary,3605,,4,0,Kaggle_BMIDataset
18968,34,F,59.5,1.654,21.75,2,,189,119,48,0.41,151,N/A,3.72,4,3,bulking,Light,,5.5,,0,Kaggle_GymMembers
18969,34,MALE,91.5,1.703,31.55,4,8.8,197,118,69,2.15,1378,HIIT,3.58,3,2,Muscle Gain,lightly active,1458,7.5,8,0,Kaggle_FitnessMetrics
18970,28,female,73.7,1.575,29.71,3,38.6,176,124,86,2.0,1125,strength,2.13,3,1,Weight Loss,Very Active,3675,8.0,9,0,Kaggle_GymMembers
18971,26,Female,55.1,1.606,21.36,2,26.8,156,130,59,1.36,666,,1.58,4,2,Maintenance,,1074,4.9,8,0,Kaggle_BMIDataset
18972,22,MALE,95.1,1.659,34.55,4,17.8,158,163,96,2.42,944,,3.91,2,1,Lose Weight,Very Active,1072,,8,0,Kaggle_FitnessMetrics
18973,34,M,79.6,1.729,26.63,3,32.4,166,165,64,2.76,190,Cardio,2.36,5,,Weight Loss,Active,1983,6.7,2,0,Kaggle_FitnessMetrics
18974,69,female,71.9,1.627,27.16,3,48.6,182,135,98,2.15,798,hiit,0.59,3,,maintenance,,3100,,5,0,Kaggle_GymMembers
18975,50,Male,60.6,1.806,18.58,2,25.6,193,121,64,1.88,1232,Cardio,1.97,7,1,,Sedentary,4259,8.8,4,0,Kaggle_GymMembers
18976,38,Female,63.6,1.579,25.51,3,50.8,187,162,71,1.5,1470,Yoga,3.37,1,1,Muscle Gain,Active,3751,9.4,4,0,Kaggle_FitnessMetrics
18977,58,female,57.8,1.638,21.54,2,34.9,174,140,100,0.74,614,Strength,1.52,4,,,Moderate,2222,5.4,9,0,Kaggle_GymMembers
18978,21,F,67.9,1.584,27.06,3,26.2,,104,40,2.44,471,Cardio,1.8,2,1,Muscle Gain,Light,4335,9.2,5,0,Kaggle_FitnessMetrics
18979,25,male,85.7,1.722,28.9,3,12.4,147,143,44,0.54,933,N/A,0.55,1,,Weight Loss,Very Active,3389,6.6,7,0,Kaggle_GymMembers
18980,62,FEMALE,73.4,1.522,31.69,4,19.7,191,109,79,2.55,,N/A,0.9,2,3,Weight Loss,Moderate,1022,9.2,10,0,Kaggle_GymMembers
18981,43,male,102.3,1.667,36.81,4,6.1,150,161,65,1.24,1375,HIIT,2.89,4,2,Build Muscle,Moderate,1216,5.0,10,0,Kaggle_BMIDataset
18982,22,M,64.7,1.691,22.63,2,34.8,167,115,67,1.5,542,HIIT,0.75,,2,Muscle Gain,Very Active,4238,4.9,7,0,Kaggle_FitnessMetrics
18983,76,Female,44.4,1.575,17.9,1,53.3,145,153,78,2.63,1299,,1.94,6,2,muscle gain,,1209,6.4,4,0,Kaggle_FitnessMetrics
18984,70,Male,58.5,1.756,18.97,2,47.7,169,172,88,1.42,791,cardio,2.17,6,1,Weight Loss,lightly active,4277,7.5,1,0,Kaggle_BMIDataset
18985,24,FEMALE,50.4,1.536,21.36,2,41.9,150,114,41,1.5,,HIIT,3.26,7,1,,Light,1876,9.7,5,0,Kaggle_GymMembers
18986,21,male,85.2,1.659,30.96,4,43.1,169,127,47,1.16,404,HIIT,3.82,7,,Stay Fit,Light,3776,7.4,2,0,Kaggle_BMIDataset
18987,49,M,52.8,1.679,18.73,2,,196,107,42,0.81,136,N/A,3.83,7,,muscle gain,sedentary,,7.4,,0,Kaggle_FitnessMetrics
18988,53,FEMALE,73.4,1.66,26.64,3,52.0,193,161,65,2.98,211,,1.23,6,3,muscle gain,Sedentary,3307,6.9,6,0,Kaggle_FitnessMetrics
18989,20,MALE,83.4,1.623,31.66,4,,145,140,66,1.57,,yoga,3.91,5,2,maintenance,sedentary,2921,8.3,9,0,Kaggle_BMIDataset
18990,58,male,101.8,1.708,34.9,4,48.6,156,120,67,1.74,897,strength,1.41,2,1,Stay Fit,Moderate,1079,3.6,10,0,Kaggle_GymMembers
18991,23,M,76.0,1.635,28.43,3,34.5,195,118,40,2.29,954,,3.1,2,1,Lose Weight,Moderate,2295,8.6,7,0,Kaggle_FitnessMetrics
18992,58,male,94.3,1.888,26.45,3,,144,144,88,1.46,136,Strength,1.69,,,cutting,Light,1220,8.6,1,0,Kaggle_GymMembers
18993,47,F,67.4,1.745,22.13,2,32.4,190,108,60,0.89,1430,Strength,0.69,1,1,bulking,lightly active,4274,3.6,5,1,Kaggle_BMIDataset
18994,69,F,57.0,1.684,20.1,2,23.6,180,142,80,1.91,757,strength,2.05,1,3,cutting,Moderate,1798,6.5,6,0,Kaggle_GymMembers
18995,78,FEMALE,69.9,1.548,29.17,3,31.0,,168,81,1.13,594,Cardio,1.66,1,,Maintenance,sedentary,,6.8,6,1,Kaggle_FitnessMetrics
18996,14,M,68.7,1.781,21.66,2,7.2,142,163,90,2.39,1179,cardio,1.84,2,,Build Muscle,Light,2622,6.2,6,1,Kaggle_FitnessMetrics
18997,67,Male,62.7,1.934,16.76,1,53.7,194,,,2.9,674,Cardio,0.77,6,1,Weight Loss,sedentary,3741,10.0,3,0,Kaggle_FitnessMetrics
18998,60,M,83.1,1.702,28.69,3,17.3,,126,57,2.63,1127,cardio,1.91,5,2,Lose Weight,,3672,7.2,1,0,Kaggle_BMIDataset
18999,61,female,60.7,163.7,22.65,2,49.5,146,165,77,2.6,1268,cardio,0.72,4,2,Weight Loss,Moderate,1402,6.6,5,0,Kaggle_FitnessMetrics
19000,41,M,81.9,1.774,26.02,3,31.4,141,173,61,1.99,401,yoga,1.49,,3,Muscle Gain,Very Active,,5.9,1,0,Kaggle_GymMembers
19001,46,FEMALE,67.4,1.5,29.96,3,30.9,184,,78,0.35,467,strength,2.17,4,3,Stay Fit,Light,3339,6.0,7,0,Kaggle_BMIDataset
19002,53,male,69.3,1.516,30.15,4,31.8,142,109,73,0.71,841,HIIT,2.05,1,1,weight loss,Light,2318,8.0,10,0,Kaggle_GymMembers
19003,26,male,83.8,1.817,25.38,3,35.1,188,141,86,2.94,323,hiit,1.98,4,3,bulking,sedentary,2735,6.8,2,0,Kaggle_BMIDataset
19004,21,female,55.0,1.466,25.59,3,43.4,152,109,66,0.79,1392,N/A,0.67,2,,cutting,Active,2918,6.4,4,0,Kaggle_FitnessMetrics
19005,45,FEMALE,45.2,1.676,16.09,1,51.2,165,152,73,1.83,1456,N/A,1.02,6,2,cutting,Light,,6.2,1,1,Kaggle_BMIDataset
19006,32,FEMALE,74.0,1.547,30.92,4,45.8,141,124,64,2.98,1010,,3.4,4,1,Build Muscle,sedentary,3149,7.9,3,0,Kaggle_BMIDataset
19007,35,Female,65.3,1.708,22.38,2,11.4,148,120,67,1.07,778,hiit,2.46,3,1,Stay Fit,Very Active,3781,8.4,1,0,Kaggle_GymMembers
19008,31,Male,56.9,1.922,15.4,0,53.7,185,158,56,0.97,1245,N/A,1.48,,1,Maintenance,,3229,5.7,7,0,Kaggle_BMIDataset
19009,50,male,59.6,1.86,17.23,1,24.2,177,163,,1.16,251,Yoga,2.8,5,3,Muscle Gain,lightly active,4155,8.4,1,0,Kaggle_FitnessMetrics
19010,76,female,53.4,1.667,19.22,2,16.8,187,126,53,0.51,223,hiit,3.88,,3,weight loss,sedentary,1095,7.2,7,0,Kaggle_FitnessMetrics
19011,21,female,61.3,1.584,24.43,2,51.8,162,108,59,1.09,466,Cardio,0.98,2,3,cutting,Light,,6.9,2,0,Kaggle_BMIDataset
19012,24,male,83.2,1.736,27.61,3,23.9,176,159,40,0.68,108,HIIT,1.15,,,weight loss,,2062,7.2,7,0,Kaggle_GymMembers
19013,51,male,77.6,1.637,28.96,3,24.2,153,159,47,2.54,546,strength,3.01,5,2,Maintenance,Active,3864,5.9,9,0,Kaggle_FitnessMetrics
19014,51,Male,107.4,1.751,35.03,4,27.2,172,102,54,2.84,774,cardio,1.01,,,,sedentary,995,7.2,7,0,Kaggle_FitnessMetrics
19015,48,male,59.4,1.677,21.12,2,25.0,198,125,,0.86,869,cardio,3.54,,3,weight loss,Active,3485,6.3,5,0,Kaggle_FitnessMetrics
19016,46,FEMALE,57.8,1.344,32.0,4,47.3,193,165,79,1.58,1461,Cardio,3.56,1,3,maintenance,Active,2807,8.0,4,0,Kaggle_GymMembers
19017,17,male,95.3,1.577,38.32,4,6.2,146,153,87,1.92,1032,Cardio,2.72,5,,Weight Loss,Active,837,7.9,1,0,Kaggle_FitnessMetrics
19018,19,F,62.4,1.486,28.26,3,28.2,164,161,94,0.6,525,yoga,0.69,2,3,,Moderate,4377,6.8,,0,Kaggle_BMIDataset
19019,29,F,63.7,1.585,25.36,3,11.8,152,101,65,2.98,108,HIIT,3.32,3,1,bulking,,1982,6.9,1,0,Kaggle_GymMembers
19020,68,MALE,76.3,1.668,27.42,3,17.2,194,135,79,2.86,1285,HIIT,3.64,6,1,maintenance,Light,1597,,6,0,Kaggle_GymMembers
19021,35,M,106.0,1.671,37.96,4,18.2,146,108,58,1.45,748,Strength,0.71,,3,muscle gain,Sedentary,1225,8.2,1,0,Kaggle_FitnessMetrics
19022,64,MALE,100.2,1.778,31.7,4,19.1,185,164,,1.06,634,yoga,1.69,4,,bulking,sedentary,1625,7.4,2,0,Kaggle_GymMembers
19023,18,Male,87.0,1.659,31.61,4,53.3,187,166,76,1.67,265,Strength,3.69,4,3,cutting,,2448,5.0,1,0,Kaggle_GymMembers
19024,77,F,132.938586,1.553,55.12,5,20.7,167,131,93,2.38,724,,1.85,1,,,Moderate,1366,6.1,9,0,Kaggle_BMIDataset
19025,47,Male,97.6,1.786,30.6,4,37.3,162,157,82,2.22,203,cardio,1.05,,3,Weight Loss,Active,1053,7.9,7,0,Kaggle_FitnessMetrics
19026,27,Female,118.167632,1.662,42.78,5,44.4,153,173,44,2.73,1337,hiit,0.86,1,2,,Sedentary,1465,8.8,8,0,Kaggle_BMIDataset
19027,47,Female,73.9,1.622,28.09,3,9.5,190,155,63,1.03,,cardio,2.67,5,2,Weight Loss,Active,3289,4.9,5,0,Kaggle_BMIDataset
19028,66,Female,82.7,1.59,32.71,4,33.6,174,149,69,1.18,992,Cardio,2.38,2,3,Lose Weight,Very Active,4046,5.9,3,0,Kaggle_FitnessMetrics
19029,76,Male,80.0,1.769,25.56,3,,146,137,51,2.78,812,yoga,3.62,1,2,Lose Weight,Light,2588,5.8,1,0,Kaggle_FitnessMetrics
19030,80,Female,124.12010599999998,1.514,54.15,5,34.5,160,143,57,0.91,108,Cardio,1.89,1,3,Weight Loss,Very Active,4422,7.9,3,0,Kaggle_FitnessMetrics
19031,24,F,78.1,1.653,28.58,3,41.9,161,139,81,0.91,888,,3.36,7,1,muscle gain,sedentary,3395,9.6,2,0,Kaggle_GymMembers
19032,72,MALE,78.6,1.84,23.22,2,53.7,193,104,82,1.92,1063,Cardio,2.37,1,2,Maintenance,,1846,10.4,6,0,Kaggle_FitnessMetrics
19033,14,male,76.7,1.689,26.89,3,8.5,200,112,60,1.44,1257,cardio,1.16,5,2,maintenance,sedentary,3828,5.8,10,0,Kaggle_BMIDataset
19034,28,female,53.5,1.589,21.19,2,9.1,154,120,98,1.8,1322,Strength,0.92,7,2,Weight Loss,Active,2105,8.4,1,0,Kaggle_GymMembers
19035,73,female,64.7,1.597,25.37,3,40.3,179,116,50,1.7,252,HIIT,0.75,3,2,Weight Loss,Light,3005,7.6,4,0,Kaggle_BMIDataset
19036,47,M,79.7,1.668,28.65,3,25.5,180,109,89,0.39,1359,Yoga,3.1,5,2,muscle gain,,3111,7.4,10,0,Kaggle_FitnessMetrics
19037,52,MALE,92.9,1.595,36.52,4,51.4,196,118,78,1.97,264,,1.61,3,2,muscle gain,sedentary,880,,10,1,Kaggle_GymMembers
19038,41,MALE,54.7,1.615,20.97,2,38.2,193,130,100,0.5,1017,Strength,2.73,3,2,Muscle Gain,lightly active,3580,6.1,9,0,Kaggle_GymMembers
19039,24,female,63.1,1.624,23.93,2,13.9,179,159,76,1.58,1432,cardio,2.0,,,muscle gain,Light,2544,6.4,2,0,Kaggle_BMIDataset
19040,57,female,57.0,1.551,23.69,2,6.7,142,131,51,2.89,1027,Cardio,2.51,4,3,Build Muscle,lightly active,1885,7.3,8,0,Kaggle_FitnessMetrics
19041,15,FEMALE,52.5,164.79999999999998,19.33,2,45.8,161,138,79,1.75,689,Yoga,1.11,2,2,weight loss,Active,1271,9.0,8,0,Kaggle_GymMembers
19042,69,FEMALE,73.9,1.51,32.41,4,16.2,177,171,76,2.21,1465,cardio,1.92,,,Stay Fit,lightly active,3203,5.1,1,0,Kaggle_GymMembers
19043,16,M,69.3,1.653,25.36,3,44.5,147,156,56,1.55,1241,yoga,1.97,7,1,,Sedentary,2076,6.1,5,0,Kaggle_GymMembers
19044,13,male,88.7,1.695,30.87,4,,180,109,81,1.16,1052,Cardio,1.21,7,2,cutting,Very Active,870,5.6,6,0,Kaggle_BMIDataset
19045,78,Female,60.2,1.475,27.67,3,49.3,159,107,88,0.61,841,hiit,0.7,4,,muscle gain,lightly active,2591,5.3,9,0,Kaggle_FitnessMetrics
19046,23,Male,108.5,1.65,39.85,4,41.8,158,133,68,1.82,1484,Cardio,3.83,2,1,,Sedentary,3088,4.4,3,0,Kaggle_GymMembers
19047,78,FEMALE,69.3,1.568,28.19,3,35.5,159,117,57,1.39,669,HIIT,2.95,4,2,,sedentary,3853,5.8,3,0,Kaggle_BMIDataset
19048,53,F,59.1,1.469,27.39,3,51.7,170,149,94,1.41,1449,Yoga,3.05,2,3,Muscle Gain,Very Active,2012,3.6,3,0,Kaggle_GymMembers
19049,39,FEMALE,58.4,1.546,24.43,2,30.6,184,145,65,2.45,,N/A,2.45,6,3,Weight Loss,Active,998,7.1,8,0,Kaggle_FitnessMetrics
19050,60,Female,50.8,1.691,17.77,1,,140,142,76,2.83,329,Strength,2.5,,,Lose Weight,sedentary,1031,6.5,9,0,Kaggle_GymMembers
19051,69,F,43.1,1.483,19.6,2,52.8,152,111,87,2.35,1418,yoga,1.72,1,3,Maintenance,Light,2581,5.0,6,0,Kaggle_GymMembers
19052,65,female,137.78875,1.637,51.42,5,52.1,187,131,79,0.31,519,HIIT,1.45,3,,Stay Fit,sedentary,3105,4.7,2,1,Kaggle_FitnessMetrics
19053,41,male,72.7,1.771,23.18,2,20.9,168,,76,2.28,171,Strength,3.85,4,3,Lose Weight,sedentary,1027,6.4,,0,Kaggle_FitnessMetrics
19054,61,Male,65.7,1.742,21.65,2,12.1,176,172,100,2.77,421,hiit,3.84,3,3,cutting,lightly active,4450,8.4,6,0,Kaggle_FitnessMetrics
19055,55,male,63.7,1.81,19.44,2,31.0,161,137,95,2.62,427,,2.84,4,3,bulking,Moderate,4454,6.2,6,0,Kaggle_GymMembers
19056,67,Female,71.7,1.59,28.36,3,32.3,186,175,94,0.97,1001,Cardio,3.89,5,,Build Muscle,sedentary,2484,3.6,1,0,Kaggle_FitnessMetrics
19057,56,MALE,64.5,1.657,23.49,2,35.9,194,109,74,1.24,611,Strength,2.6,6,2,Maintenance,Light,3529,7.8,4,0,Kaggle_GymMembers
19058,59,male,83.3,1.622,31.66,4,22.8,156,156,91,1.75,1321,Yoga,2.64,3,3,Build Muscle,Moderate,,5.5,4,0,Kaggle_GymMembers
19059,37,male,69.6,1.838,20.6,2,50.3,195,138,90,2.18,585,Strength,2.89,5,3,muscle gain,Sedentary,4464,6.2,2,0,Kaggle_GymMembers
19060,29,MALE,63.6,1.61,24.54,2,53.3,161,161,69,1.79,1313,Cardio,1.67,,1,cutting,Sedentary,2070,6.3,8,0,Kaggle_BMIDataset
19061,71,female,84.9,1.696,29.52,3,17.3,149,114,81,2.27,412,N/A,2.57,1,3,,Active,1650,8.3,2,0,Kaggle_BMIDataset
19062,73,Male,82.5,,,,5.9,142,168,40,2.15,644,N/A,1.72,1,1,,Moderate,,8.3,6,0,Kaggle_BMIDataset
19063,18,male,94.0,1.702,32.45,4,50.9,178,117,96,0.44,1471,Cardio,3.4,4,,Weight Loss,,1628,6.7,1,0,Kaggle_BMIDataset
19064,70,M,179.456068,1.763,57.74,5,25.0,173,157,98,2.61,1051,strength,3.97,5,1,weight loss,Light,4203,10.5,10,0,Kaggle_BMIDataset
19065,28,Male,90.2,1.764,28.99,3,21.6,160,168,46,1.02,701,strength,1.25,2,3,Build Muscle,,3784,7.0,5,0,Kaggle_FitnessMetrics
19066,50,female,65.6,1.551,27.27,3,41.0,189,116,56,0.74,570,N/A,1.45,1,2,bulking,Very Active,4264,6.0,7,0,Kaggle_BMIDataset
19067,42,M,72.8,1.68,25.79,3,46.5,190,144,99,2.7,1073,Yoga,0.61,7,2,cutting,Sedentary,3742,4.4,3,0,Kaggle_BMIDataset
19068,67,female,46.1,1.455,21.78,2,53.7,159,159,65,0.75,1137,Cardio,1.24,3,,muscle gain,lightly active,4136,7.3,5,0,Kaggle_FitnessMetrics
19069,66,F,71.5,1.55,29.76,3,26.0,148,109,84,2.8,379,strength,1.83,2,,weight loss,Moderate,906,8.4,10,0,Kaggle_BMIDataset
19070,43,MALE,65.0,1.637,24.26,2,52.3,171,118,68,0.64,545,Strength,3.78,4,1,cutting,sedentary,3941,7.6,2,1,Kaggle_GymMembers
19071,28,Male,74.5,1.929,20.02,2,16.2,191,144,69,2.66,1007,,3.43,2,3,Weight Loss,Very Active,1856,9.7,1,0,Kaggle_BMIDataset
19072,32,M,63.8,1.733,21.24,2,37.9,176,102,91,0.65,336,Strength,2.86,4,3,Muscle Gain,Very Active,2569,,6,0,Kaggle_FitnessMetrics
19073,42,FEMALE,60.6,1.619,23.12,2,48.1,147,108,45,2.86,1428,cardio,2.75,2,1,Stay Fit,Light,3332,3.2,5,0,Kaggle_GymMembers
19074,32,MALE,60.6,1.692,21.17,2,42.8,175,150,80,1.16,728,cardio,3.19,5,3,muscle gain,Light,4484,9.1,3,0,Kaggle_GymMembers
19075,65,MALE,43.0,1.596,16.88,1,6.7,176,120,59,1.55,654,Strength,2.39,,1,weight loss,Active,1591,6.5,3,0,Kaggle_BMIDataset
19076,74,female,77.1,1.635,28.84,3,8.9,157,171,99,1.54,502,hiit,2.96,2,2,cutting,Very Active,1388,10.0,3,0,Kaggle_GymMembers
19077,53,F,151.898318,1.618,58.02,5,45.2,175,114,93,1.37,591,strength,2.55,1,2,Lose Weight,Light,2303,6.6,8,0,Kaggle_FitnessMetrics
19078,24,M,71.1,1.703,24.52,2,6.2,146,162,52,0.82,594,Strength,3.82,,3,Lose Weight,Very Active,,4.5,9,0,Kaggle_BMIDataset
19079,25,F,44.3,1.505,19.56,2,13.9,164,152,60,2.21,628,Strength,2.12,7,3,Weight Loss,Active,2023,6.7,,0,Kaggle_GymMembers
19080,27,male,56.4,1.8,17.41,1,28.0,162,165,86,2.07,759,Cardio,3.11,4,2,cutting,Moderate,3062,,10,0,Kaggle_FitnessMetrics
19081,80,Female,66.5,1.558,27.4,3,6.9,176,167,95,0.53,937,hiit,3.59,5,3,Weight Loss,Light,1487,8.8,,1,Kaggle_BMIDataset
19082,34,M,67.5,1.751,22.02,2,30.9,146,109,79,2.35,599,Strength,3.24,1,3,maintenance,lightly active,2137,7.2,10,0,Kaggle_FitnessMetrics
19083,44,female,68.7,1.683,24.25,2,47.8,163,114,49,0.37,997,HIIT,3.71,5,3,muscle gain,Moderate,4463,8.2,8,0,Kaggle_GymMembers
19084,20,Female,58.6,1.536,24.84,2,41.3,154,106,97,0.72,301,Cardio,2.68,2,,Maintenance,Moderate,2333,7.1,10,0,Kaggle_BMIDataset
19085,51,MALE,42.8,1.72,14.47,0,24.4,196,149,67,1.86,169,cardio,2.13,3,,bulking,Moderate,,7.8,,0,Kaggle_FitnessMetrics
19086,14,FEMALE,61.5,1.631,23.12,2,21.8,168,128,84,2.74,392,Yoga,1.67,7,,Lose Weight,lightly active,4481,,3,0,Kaggle_BMIDataset
19087,21,F,46.8,1.523,20.18,2,46.9,194,119,94,0.61,1431,Strength,1.72,2,1,weight loss,lightly active,1119,8.4,9,1,Kaggle_FitnessMetrics
19088,16,Male,77.7,1.782,24.47,2,44.7,,148,94,1.48,1227,strength,2.83,5,1,Maintenance,lightly active,2214,9.3,6,0,Kaggle_BMIDataset
19089,50,female,55.6,1.6,21.72,2,,168,157,96,0.74,1286,cardio,3.56,,3,cutting,Active,1120,10.0,8,0,Kaggle_GymMembers
19090,73,F,67.1,1.645,24.8,2,10.9,197,128,99,1.99,787,HIIT,3.91,,,weight loss,Active,2018,5.8,8,0,Kaggle_FitnessMetrics
19091,37,F,55.7,1.501,24.72,2,20.2,141,109,44,0.42,534,strength,1.16,7,1,maintenance,sedentary,3563,6.8,1,0,Kaggle_FitnessMetrics
19092,62,MALE,92.4,1.814,28.08,3,,193,172,80,1.06,806,Cardio,2.68,3,1,Weight Loss,sedentary,2467,,1,1,Kaggle_FitnessMetrics
19093,71,FEMALE,76.2,1.623,28.93,3,9.3,163,111,97,0.65,630,,1.43,4,2,Maintenance,Active,1541,5.3,10,0,Kaggle_BMIDataset
19094,13,M,111.9,1.742,36.88,4,41.7,194,144,68,0.58,1437,strength,2.19,1,2,maintenance,Light,1079,7.9,,0,Kaggle_GymMembers
19095,69,female,92.8,1.607,35.93,4,14.8,167,151,,2.35,1154,,1.87,1,,muscle gain,lightly active,881,10.4,,0,Kaggle_BMIDataset
19096,54,Female,66.8,1.667,24.04,2,31.5,146,170,85,2.08,1113,cardio,2.0,7,1,weight loss,Sedentary,2484,4.6,4,0,Kaggle_GymMembers
19097,73,FEMALE,62.6,1.477,28.7,3,51.0,153,133,78,0.92,755,Strength,3.88,6,1,bulking,Very Active,3103,8.8,10,0,Kaggle_GymMembers
19098,22,Female,55.7,1.409,28.06,3,42.6,142,152,81,0.7,1183,HIIT,1.08,6,3,weight loss,Moderate,2049,9.3,3,0,Kaggle_GymMembers
19099,38,Male,78.2,1.856,22.7,2,23.2,192,144,69,1.72,133,strength,3.47,3,3,bulking,sedentary,3245,5.4,3,0,Kaggle_FitnessMetrics
19100,27,MALE,68.3,1.754,22.2,2,32.8,144,169,71,2.7,765,Cardio,2.4,7,2,,Sedentary,3016,6.1,1,0,Kaggle_FitnessMetrics
19101,49,Female,58.8,1.598,23.03,2,30.4,158,171,75,0.69,1133,Cardio,3.78,4,,muscle gain,,3424,,3,0,Kaggle_BMIDataset
19102,50,MALE,76.2,1.685,26.84,3,15.5,153,145,74,0.66,808,yoga,3.41,6,,,Moderate,4050,,1,0,Kaggle_FitnessMetrics
19103,50,F,76.1,1.452,36.1,4,13.7,145,144,49,2.74,310,Cardio,3.79,6,,Stay Fit,Active,4233,6.5,8,0,Kaggle_BMIDataset
19104,24,Male,61.6,1.728,20.63,2,21.1,167,145,45,0.42,1105,hiit,2.8,,3,muscle gain,sedentary,4343,4.8,7,0,Kaggle_GymMembers
19105,20,M,88.2,1.597,34.58,4,29.5,192,143,80,1.06,693,Yoga,1.7,7,3,Muscle Gain,Moderate,1327,6.7,9,0,Kaggle_FitnessMetrics
19106,65,MALE,64.3,1.825,19.31,2,5.0,193,164,87,0.95,1272,N/A,1.15,4,2,muscle gain,Light,1561,3.9,6,0,Kaggle_GymMembers
19107,59,female,64.5,1.603,25.1,3,21.4,146,120,45,2.97,310,HIIT,3.51,6,1,muscle gain,Very Active,1276,8.6,2,0,Kaggle_FitnessMetrics
19108,40,M,108.0,1.745,35.47,4,19.9,154,139,70,0.64,1095,cardio,1.84,2,2,Muscle Gain,Active,2073,5.0,4,0,Kaggle_FitnessMetrics
19109,24,FEMALE,54.5,1.666,19.64,2,25.7,185,163,61,1.04,719,,1.62,,2,Build Muscle,Sedentary,3489,,6,0,Kaggle_GymMembers
19110,32,male,62.3,1.797,19.29,2,28.8,172,134,81,1.78,554,yoga,1.21,7,2,weight loss,,1407,8.0,7,0,Kaggle_GymMembers
19111,15,female,61.1,1.652,22.39,2,11.7,168,160,80,1.37,675,Strength,2.45,6,2,,Active,1826,7.3,9,0,Kaggle_BMIDataset
19112,74,Male,88.1,1.757,28.54,3,32.1,168,122,48,2.48,632,HIIT,3.58,4,,Lose Weight,,3684,7.5,4,0,Kaggle_GymMembers
19113,15,M,77.0,1.711,26.3,3,44.3,197,144,40,2.98,601,,0.68,,,Maintenance,Sedentary,2298,3.8,10,0,Kaggle_BMIDataset
19114,22,M,49.3,1.814,14.98,0,29.7,188,123,44,2.93,850,hiit,1.8,4,,bulking,Sedentary,2598,5.4,2,0,Kaggle_GymMembers
19115,20,M,42.8,1.646,15.8,0,19.1,191,163,96,2.78,100,Strength,2.07,7,,Muscle Gain,Moderate,3548,7.8,4,0,Kaggle_FitnessMetrics
19116,59,F,50.4,1.724,16.96,1,5.1,183,150,68,2.07,845,hiit,1.21,7,,Build Muscle,Moderate,1407,9.1,8,0,Kaggle_FitnessMetrics
19117,30,male,64.5,1.641,23.95,2,26.6,152,102,60,0.65,180,cardio,2.55,5,1,,lightly active,2075,7.7,5,0,Kaggle_GymMembers
19118,43,Female,63.6,1.516,27.67,3,27.9,146,163,99,1.85,143,N/A,1.13,7,3,Muscle Gain,lightly active,2865,8.9,3,0,Kaggle_FitnessMetrics
19119,42,F,76.2,1.556,31.47,4,7.1,,121,100,0.77,1470,cardio,2.28,2,2,maintenance,sedentary,1585,9.3,8,0,Kaggle_BMIDataset
19120,44,Male,58.2,1.613,22.37,2,23.8,145,138,50,1.51,1354,N/A,1.94,4,3,Maintenance,Very Active,4316,6.1,9,0,Kaggle_FitnessMetrics
19121,17,MALE,77.6,1.592,30.62,4,27.1,175,110,55,2.65,247,Cardio,2.03,3,,Maintenance,Sedentary,2859,7.2,10,0,Kaggle_GymMembers
19122,44,M,71.7,1.653,26.24,3,16.2,197,137,89,2.34,1455,yoga,1.06,,1,Maintenance,Sedentary,3836,7.3,2,0,Kaggle_GymMembers
