food_id,food_name,region,category,calories_per_100g,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,meal_type,is_high_protein,is_low_carb,is_vegan,allergens,source
4716,Gatte Ki Sabzi (shallow-fried),West,Veg,216,8.1,26.5,10.3,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4717,Paneer Bhurji (shallow-fried),North,Veg,234,13.5,4.7,18.7,1.1,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4718,Gatte Ki Sabzi (stir-fried),West,Veg,217,8.1,26.7,10.3,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4719,Kadala Curry (shallow-fried),South,Veg,156,8.4,23.5,3.4,6.0,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4720,Aloo Sabzi (air-fried),North,Veg,99,2.0,17.9,3.5,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4721,Paneer Bhurji (baked),North,Veg,270,14.6,5.3,21.6,1.1,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4722,Veg Pulao (stir-fried),North,Veg,172,3.6,31.7,3.8,1.4,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4723,Dal Baati (air-fried),West,Veg,378,10.0,57.7,13.9,5.1,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4724,Matar Paneer (baked),North,Veg,199,10.1,14.2,13.2,2.5,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4725,Egg Fried Rice (shallow-fried),East,Egg,210,7.8,33.7,6.2,0.9,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4726,Gatte Ki Sabzi (air-fried),West,Veg,212,8.0,26.2,10.1,2.4,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4727,Gatte Ki Sabzi (baked),West,Veg,204,7.9,25.4,9.7,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4728,Chicken Shawarma (baked),North,Non-Veg,311,20.7,26.4,12.9,1.3,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4729,Aloo Paratha (baked),North,Veg,288,6.8,42.5,11.2,2.9,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4730,Gatte Ki Sabzi (baked),West,Veg,205,7.9,25.5,9.8,2.8,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4731,Palak Dal (baked),North,Veg,114,7.6,16.5,2.6,3.1,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4732,Gatte Ki Sabzi (baked),West,Veg,215,8.1,26.5,10.3,2.4,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4733,Thukpa (grilled),East,Non-Veg,161,8.7,22.7,3.6,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4734,Egg Dosa (grilled),South,Egg,189,8.2,22.9,7.3,0.8,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4735,Gatte Ki Sabzi (shallow-fried),West,Veg,205,7.9,25.5,9.8,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4736,Aloo Sabzi (baked),North,Veg,107,2.1,19.0,3.7,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4737,Laal Maas (stir-fried),West,Non-Veg,273,23.7,4.4,19.5,1.3,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4738,Chicken Fried Rice (air-fried),East,Non-Veg,227,11.7,34.5,6.2,0.6,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4739,Thukpa (shallow-fried),East,Non-Veg,158,8.6,22.3,3.6,1.7,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4740,Veg Pulao (grilled),North,Veg,152,3.4,28.8,3.3,1.5,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4741,Laal Maas (steamed),West,Non-Veg,274,23.8,4.4,19.6,0.9,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4742,Laal Maas (baked),West,Non-Veg,273,23.7,4.4,19.5,1.2,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4743,Ker Sangri (baked),West,Veg,96,3.5,14.1,3.0,4.7,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4744,Prawn Biryani (grilled),South,Non-Veg,254,14.4,31.4,9.0,0.6,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4745,Kadala Curry (grilled),South,Veg,171,8.8,25.3,3.7,6.1,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4746,Momos (chicken) (air-fried),East,Non-Veg,187,11.6,24.7,6.1,1.5,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4747,Palak Dal (baked),North,Veg,116,7.7,16.7,2.6,2.8,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4748,Momos (chicken) (air-fried),East,Non-Veg,208,12.2,26.8,6.8,1.5,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4749,Egg Dosa (steamed),South,Egg,181,8.0,22.1,7.0,0.4,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4750,Mutton Keema (steamed),North,Non-Veg,263,22.6,4.2,18.9,0.6,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4751,Momos (veg) (grilled),East,Veg,172,5.4,27.0,5.3,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4752,Aloo Sabzi (stir-fried),North,Veg,96,2.0,17.4,3.4,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4753,Dal Baati (steamed),West,Veg,385,10.1,58.6,14.2,5.2,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4754,Veg Pulao (steamed),North,Veg,151,3.4,28.6,3.3,1.3,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4755,Gatte Ki Sabzi (shallow-fried),West,Veg,195,7.7,24.5,9.3,2.5,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4756,Thukpa (baked),East,Non-Veg,162,8.7,22.8,3.7,2.0,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4757,Momos (chicken) (grilled),East,Non-Veg,209,12.3,26.9,6.8,1.4,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4758,Aloo Paratha (grilled),North,Veg,317,7.1,45.8,12.3,3.2,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4759,Momos (chicken) (air-fried),East,Non-Veg,205,12.2,26.6,6.7,1.3,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4760,Fish Tikka (stir-fried),North,Non-Veg,169,24.2,3.3,7.5,0.6,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4761,Chicken Fried Rice (grilled),East,Non-Veg,244,12.1,36.5,6.6,1.0,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4762,Paneer Bhurji (stir-fried),North,Veg,257,14.2,5.1,20.5,1.2,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4763,Thukpa (shallow-fried),East,Non-Veg,159,8.6,22.5,3.6,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4764,Dal Baati (steamed),West,Veg,399,10.3,60.4,14.7,5.1,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4765,Veg Pulao (steamed),North,Veg,157,3.5,29.6,3.4,1.3,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4766,Thukpa (air-fried),East,Non-Veg,164,8.7,23.0,3.7,1.8,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4767,Gatte Ki Sabzi (baked),West,Veg,205,7.9,25.5,9.8,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4768,Egg Dosa (shallow-fried),South,Egg,171,7.8,21.1,6.6,0.4,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4769,Palak Dal (shallow-fried),North,Veg,114,7.6,16.5,2.6,3.1,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4770,Chicken Fried Rice (grilled),East,Non-Veg,227,11.7,34.4,6.1,0.9,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4771,Matar Paneer (grilled),North,Veg,188,9.8,13.6,12.6,2.3,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4772,Dal Baati (grilled),West,Veg,361,9.7,55.7,13.3,5.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4773,Veg Pulao (stir-fried),North,Veg,172,3.6,31.8,3.8,1.7,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4774,Vegetable Biryani (steamed),North,Veg,196,4.6,33.6,5.8,2.2,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4775,Momos (veg) (air-fried),East,Veg,181,5.5,28.2,5.5,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4776,Dal Baati (air-fried),West,Veg,394,10.2,59.7,14.5,4.7,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4777,Chicken Fried Rice (steamed),East,Non-Veg,258,12.5,38.2,7.0,0.7,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4778,Gatte Ki Sabzi (stir-fried),West,Veg,203,7.9,25.3,9.7,2.5,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4779,Palak Dal (grilled),North,Veg,106,7.4,15.5,2.4,3.0,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4780,Dal Baati (steamed),West,Veg,371,9.9,56.9,13.7,5.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4781,Gatte Ki Sabzi (shallow-fried),West,Veg,213,8.1,26.3,10.2,2.3,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4782,Thukpa (air-fried),East,Non-Veg,154,8.5,21.9,3.5,2.0,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4783,Gatte Ki Sabzi (baked),West,Veg,216,8.1,26.6,10.3,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4784,Matar Paneer (steamed),North,Veg,201,10.2,14.4,13.4,2.8,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4785,Egg Dosa (steamed),South,Egg,193,8.3,23.3,7.5,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4786,Egg Dosa (stir-fried),South,Egg,178,7.9,21.8,6.9,0.7,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4787,Veg Pulao (stir-fried),North,Veg,158,3.5,29.8,3.5,1.5,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4788,Laal Maas (air-fried),West,Non-Veg,271,23.6,4.4,19.3,1.3,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4789,Laal Maas (air-fried),West,Non-Veg,287,24.3,4.6,20.5,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4790,Ker Sangri (stir-fried),West,Veg,101,3.6,14.7,3.2,4.3,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4791,Mutton Keema (air-fried),North,Non-Veg,231,21.2,3.8,16.6,1.0,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4792,Thukpa (baked),East,Non-Veg,167,8.8,23.3,3.8,1.7,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4793,Matar Paneer (shallow-fried),North,Veg,189,9.9,13.7,12.6,2.4,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4794,Aloo Paratha (steamed),North,Veg,306,7.0,44.5,11.8,3.2,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4795,Laal Maas (stir-fried),West,Non-Veg,277,23.9,4.5,19.8,0.8,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4796,Matar Paneer (air-fried),North,Veg,190,9.9,13.7,12.7,2.5,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4797,Momos (chicken) (stir-fried),East,Non-Veg,211,12.3,27.1,6.9,1.4,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4798,Dal Baati (grilled),West,Veg,381,10.0,58.2,14.1,4.9,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4799,Chicken Fried Rice (baked),East,Non-Veg,243,12.1,36.4,6.6,0.8,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4800,Momos (veg) (baked),East,Veg,166,5.3,26.2,5.1,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4801,Ker Sangri (steamed),West,Veg,93,3.5,13.8,3.0,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4802,Dal Baati (air-fried),West,Veg,354,9.7,54.9,13.1,4.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4803,Momos (chicken) (grilled),East,Non-Veg,194,11.8,25.4,6.3,1.6,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4804,Ker Sangri (grilled),West,Veg,90,3.4,13.4,2.9,4.3,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4805,Matar Paneer (steamed),North,Veg,203,10.2,14.5,13.5,2.5,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4806,Thukpa (shallow-fried),East,Non-Veg,147,8.3,21.1,3.3,1.7,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4807,Mutton Keema (stir-fried),North,Non-Veg,243,21.7,3.9,17.5,0.9,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4808,Gatte Ki Sabzi (steamed),West,Veg,204,7.9,25.4,9.7,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4809,Egg Dosa (baked),South,Egg,182,8.1,22.2,7.1,0.5,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4810,Veg Pulao (stir-fried),North,Veg,150,3.4,28.5,3.3,1.7,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4811,Egg Dosa (shallow-fried),South,Egg,194,8.3,23.4,7.6,0.2,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4812,Vegetable Biryani (air-fried),North,Veg,199,4.7,33.9,5.9,2.1,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4813,Palak Dal (shallow-fried),North,Veg,105,7.3,15.4,2.4,2.7,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4814,Matar Paneer (grilled),North,Veg,181,9.6,13.2,12.0,2.7,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4815,Laal Maas (grilled),West,Non-Veg,269,23.5,4.4,19.2,1.0,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4816,Thukpa (grilled),East,Non-Veg,146,8.3,21.0,3.3,1.9,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4817,Aloo Paratha (air-fried),North,Veg,312,7.0,45.2,12.1,2.7,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4818,Egg Fried Rice (shallow-fried),East,Egg,210,7.8,33.7,6.2,1.3,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4819,Veg Pulao (air-fried),North,Veg,158,3.5,29.7,3.5,1.7,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4820,Prawn Biryani (baked),South,Non-Veg,251,14.3,31.1,8.9,1.0,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4821,Chicken Fried Rice (air-fried),East,Non-Veg,235,11.9,35.4,6.4,0.6,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4822,Matar Paneer (air-fried),North,Veg,184,9.7,13.3,12.2,2.7,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4823,Thukpa (baked),East,Non-Veg,144,8.2,20.8,3.3,2.0,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4824,Egg Fried Rice (shallow-fried),East,Egg,217,7.9,34.6,6.4,1.0,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4825,Vegetable Biryani (steamed),North,Veg,191,4.6,32.9,5.7,2.3,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4826,Thukpa (shallow-fried),East,Non-Veg,155,8.5,22.0,3.5,2.0,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4827,Aloo Paratha (baked),North,Veg,290,6.8,42.7,11.2,3.0,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4828,Chicken Fried Rice (shallow-fried),East,Non-Veg,250,12.3,37.2,6.8,0.9,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4829,Laal Maas (shallow-fried),West,Non-Veg,282,24.1,4.5,20.1,1.1,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4830,Chicken Shawarma (baked),North,Non-Veg,301,20.4,25.8,12.5,1.7,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4831,Veg Pulao (grilled),North,Veg,172,3.6,31.9,3.8,1.4,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4832,Paneer Bhurji (stir-fried),North,Veg,237,13.6,4.8,19.0,0.9,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4833,Chicken Fried Rice (stir-fried),East,Non-Veg,256,12.4,37.9,6.9,1.0,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4834,Matar Paneer (air-fried),North,Veg,186,9.8,13.5,12.4,2.8,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4835,Palak Dal (baked),North,Veg,114,7.6,16.4,2.6,3.2,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4836,Prawn Biryani (stir-fried),South,Non-Veg,231,13.7,29.1,8.2,1.1,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4837,Thukpa (steamed),East,Non-Veg,146,8.2,20.9,3.3,1.7,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4838,Chicken Fried Rice (stir-fried),East,Non-Veg,233,11.8,35.2,6.3,0.7,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4839,Veg Pulao (baked),North,Veg,151,3.4,28.6,3.3,1.4,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4840,Momos (chicken) (baked),East,Non-Veg,214,12.4,27.5,7.0,1.8,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4841,Ker Sangri (shallow-fried),West,Veg,100,3.6,14.6,3.1,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4842,Thukpa (baked),East,Non-Veg,161,8.7,22.6,3.6,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4843,Chicken Shawarma (grilled),North,Non-Veg,277,19.5,24.1,11.5,1.8,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4844,Fish Tikka (grilled),North,Non-Veg,178,24.9,3.5,7.9,0.7,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4845,Momos (chicken) (stir-fried),East,Non-Veg,205,12.1,26.5,6.7,1.6,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4846,Laal Maas (stir-fried),West,Non-Veg,267,23.4,4.3,19.0,1.0,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4847,Aloo Sabzi (baked),North,Veg,104,2.0,18.5,3.6,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4848,Veg Pulao (air-fried),North,Veg,173,3.6,31.9,3.8,1.6,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4849,Prawn Biryani (stir-fried),South,Non-Veg,259,14.5,31.9,9.2,0.5,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4850,Aloo Paratha (stir-fried),North,Veg,314,7.0,45.4,12.1,3.1,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4851,Chicken Fried Rice (stir-fried),East,Non-Veg,250,12.3,37.2,6.8,0.9,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4852,Dal Baati (air-fried),West,Veg,403,10.3,60.8,14.8,5.1,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4853,Momos (chicken) (baked),East,Non-Veg,198,11.9,25.8,6.4,1.2,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4854,Gatte Ki Sabzi (shallow-fried),West,Veg,194,7.7,24.4,9.2,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4855,Mutton Keema (steamed),North,Non-Veg,245,21.8,3.9,17.6,0.8,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4856,Ker Sangri (baked),West,Veg,91,3.4,13.6,2.9,4.6,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4857,Kadala Curry (stir-fried),South,Veg,170,8.8,25.2,3.7,5.7,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4858,Momos (chicken) (baked),East,Non-Veg,194,11.8,25.4,6.3,1.6,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4859,Veg Pulao (shallow-fried),North,Veg,169,3.6,31.3,3.7,1.8,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4860,Chicken Shawarma (stir-fried),North,Non-Veg,289,20.0,24.9,12.0,1.3,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4861,Vegetable Biryani (stir-fried),North,Veg,198,4.7,33.7,5.9,2.1,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4862,Momos (chicken) (grilled),East,Non-Veg,191,11.7,25.1,6.2,1.4,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4863,Aloo Sabzi (air-fried),North,Veg,103,2.0,18.5,3.6,1.7,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4864,Aloo Paratha (stir-fried),North,Veg,301,6.9,43.9,11.6,2.7,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4865,Chicken Fried Rice (grilled),East,Non-Veg,258,12.5,38.2,7.0,0.6,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4866,Aloo Sabzi (steamed),North,Veg,97,2.0,17.5,3.4,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4867,Momos (chicken) (air-fried),East,Non-Veg,193,11.8,25.2,6.3,1.4,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4868,Thukpa (stir-fried),East,Non-Veg,156,8.5,22.1,3.5,2.1,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4869,Egg Dosa (stir-fried),South,Egg,177,7.9,21.7,6.9,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4870,Matar Paneer (baked),North,Veg,197,10.0,14.1,13.1,2.2,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4871,Fish Tikka (steamed),North,Non-Veg,182,25.1,3.5,8.1,0.2,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4872,Palak Dal (air-fried),North,Veg,117,7.7,16.8,2.7,2.8,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4873,Kadala Curry (shallow-fried),South,Veg,154,8.3,23.2,3.4,6.0,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4874,Momos (chicken) (stir-fried),East,Non-Veg,191,11.7,25.1,6.2,1.4,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4875,Momos (veg) (stir-fried),East,Veg,176,5.4,27.5,5.4,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4876,Aloo Paratha (steamed),North,Veg,319,7.1,46.0,12.3,3.2,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4877,Chicken Fried Rice (steamed),East,Non-Veg,235,11.9,35.3,6.4,0.6,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4878,Egg Fried Rice (stir-fried),East,Egg,226,8.1,35.7,6.7,0.8,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4879,Vegetable Biryani (shallow-fried),North,Veg,172,4.3,30.1,5.1,1.7,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4880,Fish Tikka (stir-fried),North,Non-Veg,186,25.4,3.6,8.3,0.3,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4881,Momos (veg) (air-fried),East,Veg,185,5.6,28.6,5.7,2.1,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4882,Chicken Fried Rice (grilled),East,Non-Veg,253,12.3,37.5,6.8,0.8,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4883,Veg Pulao (air-fried),North,Veg,155,3.4,29.3,3.4,1.7,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4884,Chicken Fried Rice (air-fried),East,Non-Veg,222,11.5,33.8,6.0,0.9,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4885,Palak Dal (grilled),North,Veg,106,7.4,15.5,2.4,2.8,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4886,Mutton Keema (shallow-fried),North,Non-Veg,261,22.5,4.1,18.8,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4887,Mutton Keema (shallow-fried),North,Non-Veg,242,21.7,3.9,17.4,0.9,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4888,Veg Pulao (grilled),North,Veg,161,3.5,30.1,3.5,1.3,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4889,Veg Pulao (grilled),North,Veg,154,3.4,29.1,3.4,1.4,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4890,Ker Sangri (grilled),West,Veg,96,3.5,14.2,3.0,4.6,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4891,Fish Tikka (stir-fried),North,Non-Veg,171,24.4,3.4,7.6,0.6,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4892,Aloo Sabzi (shallow-fried),North,Veg,98,2.0,17.7,3.4,1.7,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
